317.772,-0.2,-0.9,-0.7,-1.5,-0.2,0.9,0.2,1.5,-0.2,-0.9001,-0.7,-1.4,-0.1999,0.9001,0.2,1.6001,0.0004,0.0145,-0.0249,-0.0014,0.0183,0.0222
318.922,-0.2,-0.9,-0.7,-1.0,-0.2,0.9,0.2,1.0,-0.2,-0.9001,-0.7,-0.9999,-0.1999,0.9001,0.2,0.9999,0.2169,0.6925,0.0473,0.2967,-0.5253,-0.0718
319.972,-0.2,-0.9,-0.7,-1.0,-0.2,0.9,0.2,1.0,-0.1,-0.9001,-0.7,-1.0,-0.0999,0.9001,0.2,1.0,-0.0263,-0.0,-0.0235,-0.0386,0.0,-0.0309
321.072,-0.2,-0.9,-0.7,-1.0,-0.2,0.9,0.2,1.0,-0.2,-0.8001,-0.7,-1.0,-0.2,1.0001,0.2,1.0,-0.0091,0.0273,0.0448,0.0051,0.0441,-0.0248
322.172,-0.2,-0.9,-0.7,-1.0,-0.2,0.9,0.2,1.0,-0.1999,-0.9001,-0.5999,-1.0,-0.1999,0.9001,0.2998,1.0,0.0175,-0.0158,-0.0092,-0.0031,0.0192,-0.0162
323.272,-0.2,-0.9,-0.7,-1.0,-0.2,0.9,0.2,1.0,-0.1999,-0.9001,-0.6999,-0.9001,-0.2,0.9001,0.2,1.1,-0.0091,0.0041,-0.027,0.0126,0.0172,0.0194
324.522,-0.2,-0.9,-0.5,-1.5,-0.2,0.9,0.0,1.5,-0.1999,-0.9001,-0.5,-1.5,-0.1999,0.9001,0.0001,1.5001,0.2751,0.5998,0.1545,0.3307,-0.4834,0.0716
325.572,-0.2,-0.9,-0.5,-1.5,-0.2,0.9,0.0,1.5,-0.1,-0.9001,-0.5,-1.5,-0.0999,0.9001,-0.0,1.5,-0.0159,-0.0,-0.0299,-0.0245,-0.0,-0.0351
326.672,-0.2,-0.9,-0.5,-1.5,-0.2,0.9,0.0,1.5,-0.2,-0.8001,-0.5,-1.5,-0.2,1.0,-0.0,1.5,-0.0071,0.0184,0.0352,0.0043,0.0305,-0.0214
327.772,-0.2,-0.9,-0.5,-1.5,-0.2,0.9,0.0,1.5,-0.1999,-0.9001,-0.4,-1.5,-0.1999,0.9001,0.1,1.5,0.0167,-0.0219,-0.0143,0.0023,0.0242,-0.0192
328.872,-0.2,-0.9,-0.5,-1.5,-0.2,0.9,0.0,1.5,-0.2,-0.9001,-0.5,-1.4001,-0.2,0.9001,0.0,1.6002,-0.0004,0.0152,-0.0244,-0.0014,0.0178,0.0226
330.022,-0.2,-0.9,-0.5,-1.0,-0.2,0.9,0.0,1.0,-0.1999,-0.9001,-0.5001,-0.9999,-0.1999,0.9001,-0.0001,0.9999,0.25,0.6598,0.0276,0.2954,-0.5647,-0.0402
331.072,-0.2,-0.9,-0.5,-1.0,-0.2,0.9,0.0,1.0,-0.1,-0.9001,-0.5,-1.0,-0.0999,0.9001,0.0,1.0,-0.0284,-0.0,-0.0267,-0.0354,0.0,-0.0309
332.172,-0.2,-0.9,-0.5,-1.0,-0.2,0.9,0.0,1.0,-0.2,-0.8001,-0.5,-1.0,-0.1999,1.0001,-0.0,1.0,-0.0084,0.03,0.0417,0.0059,0.0412,-0.0288
333.272,-0.2,-0.9,-0.5,-1.0,-0.2,0.9,0.0,1.0,-0.2,-0.9001,-0.4,-0.9999,-0.1999,0.9001,0.0999,1.0,0.0136,-0.0178,-0.0117,0.0019,0.0198,-0.0156
334.372,-0.2,-0.9,-0.5,-1.0,-0.2,0.9,0.0,1.0,-0.2,-0.9001,-0.4999,-0.9001,-0.1999,0.9001,0.0001,1.0998,-0.0116,0.0065,-0.0255,0.0125,0.0147,0.0214
335.822,-0.7,-1.4,-0.7,-1.5,-0.7,1.4,0.2,1.5,-0.6998,-1.4,-0.6997,-1.5001,-0.6999,1.4,0.1999,1.5001,0.3664,0.5105,0.194,0.446,-0.2531,0.2029
336.872,-0.7,-1.4,-0.7,-1.5,-0.7,1.4,0.2,1.5,-0.5999,-1.4,-0.7,-1.5,-0.5998,1.4,0.2,1.5,-0.0124,0.0,-0.0392,-0.0119,0.0,-0.0472
337.972,-0.7,-1.4,-0.7,-1.5,-0.7,1.4,0.2,1.5,-0.6998,-1.3,-0.7,-1.4999,-0.6997,1.5,0.2,1.4998,-0.0178,0.0323,0.0211,-0.001,0.038,0.0011
339.072,-0.7,-1.4,-0.7,-1.5,-0.7,1.4,0.2,1.5,-0.6999,-1.4,-0.5999,-1.5,-0.6998,1.4,0.3,1.5001,0.017,-0.0243,0.0088,-0.0026,0.0296,-0.0088
340.172,-0.7,-1.4,-0.7,-1.5,-0.7,1.4,0.2,1.5,-0.6998,-1.4,-0.7,-1.4001,-0.7,1.4,0.2,1.6001,0.0148,0.001,-0.0247,-0.0158,0.0055,0.0235
341.322,-0.7,-1.4,-0.7,-1.0,-0.7,1.4,0.2,1.0,-0.6999,-1.4,-0.7,-0.9999,-0.6998,1.4,0.1999,0.9999,0.4202,0.4968,0.0626,0.4853,-0.2864,0.0699
