881.127,-0.2,-0.9,-0.7,-1.5,-0.2,0.9,0.2,1.5,-0.1999,-0.9001,-0.7,-1.4001,-0.1999,0.9001,0.2,1.6,0.0004,0.0145,-0.0249,-0.0014,0.0183,0.0222
882.277,-0.2,-0.9,-0.7,-1.0,-0.2,0.9,0.2,1.0,-0.1999,-0.9001,-0.7,-1.0,-0.1999,0.9001,0.2,1.0,0.2169,0.6925,0.0474,0.2967,-0.5253,-0.0718
883.327,-0.2,-0.9,-0.7,-1.0,-0.2,0.9,0.2,1.0,-0.0999,-0.9001,-0.7,-1.0,-0.0999,0.9001,0.2,1.0,-0.0263,0.0,-0.0236,-0.0386,0.0,-0.0309
884.427,-0.2,-0.9,-0.7,-1.0,-0.2,0.9,0.2,1.0,-0.1999,-0.8001,-0.7,-1.0,-0.1999,1.0001,0.2,1.0,-0.0091,0.0273,0.0448,0.005,0.0441,-0.0248
885.527,-0.2,-0.9,-0.7,-1.0,-0.2,0.9,0.2,1.0,-0.1999,-0.9001,-0.6,-1.0,-0.1999,0.9001,0.3,1.0,0.0175,-0.0158,-0.0092,-0.0031,0.0192,-0.0162
886.627,-0.2,-0.9,-0.7,-1.0,-0.2,0.9,0.2,1.0,-0.1999,-0.9001,-0.7,-0.9,-0.1999,0.9001,0.2,1.1,-0.0092,0.0041,-0.027,0.0126,0.0173,0.0194
887.877,-0.2,-0.9,-0.5,-1.5,-0.2,0.9,0.0,1.5,-0.1999,-0.9001,-0.5,-1.5,-0.1999,0.9001,-0.0,1.5,0.2751,0.5998,0.1546,0.3307,-0.4834,0.0716
888.927,-0.2,-0.9,-0.5,-1.5,-0.2,0.9,0.0,1.5,-0.0999,-0.9001,-0.5,-1.5001,-0.0999,0.9001,-0.0,1.5,-0.0159,-0.0,-0.0299,-0.0245,-0.0,-0.035
890.027,-0.2,-0.9,-0.5,-1.5,-0.2,0.9,0.0,1.5,-0.2,-0.8,-0.5,-1.5,-0.1999,1.0001,0.0,1.5,-0.0071,0.0184,0.0352,0.0043,0.0305,-0.0214
891.127,-0.2,-0.9,-0.5,-1.5,-0.2,0.9,0.0,1.5,-0.1999,-0.9001,-0.4,-1.5,-0.1999,0.9001,0.1,1.5,0.0167,-0.0219,-0.0143,0.0023,0.0242,-0.0192
892.227,-0.2,-0.9,-0.5,-1.5,-0.2,0.9,0.0,1.5,-0.1999,-0.9001,-0.5,-1.4,-0.1999,0.9001,0.0,1.6,-0.0004,0.0153,-0.0244,-0.0014,0.0178,0.0226
893.377,-0.2,-0.9,-0.5,-1.0,-0.2,0.9,0.0,1.0,-0.1999,-0.9001,-0.4999,-1.0,-0.1999,0.9001,0.0,1.0,0.2501,0.6598,0.0276,0.2954,-0.5647,-0.0402
894.427,-0.2,-0.9,-0.5,-1.0,-0.2,0.9,0.0,1.0,-0.0999,-0.9001,-0.4999,-1.0,-0.0999,0.9001,0.0,1.0,-0.0284,0.0,-0.0268,-0.0354,0.0,-0.0309
895.527,-0.2,-0.9,-0.5,-1.0,-0.2,0.9,0.0,1.0,-0.1999,-0.8001,-0.4999,-1.0,-0.1999,1.0001,-0.0,1.0,-0.0085,0.03,0.0417,0.0058,0.0412,-0.0289
896.627,-0.2,-0.9,-0.5,-1.0,-0.2,0.9,0.0,1.0,-0.1999,-0.9001,-0.3999,-1.0,-0.1999,0.9001,0.1,1.0,0.0136,-0.0179,-0.0117,0.0019,0.0198,-0.0156
897.727,-0.2,-0.9,-0.5,-1.0,-0.2,0.9,0.0,1.0,-0.1999,-0.9001,-0.4999,-0.9,-0.1999,0.9001,0.0,1.1,-0.0116,0.0066,-0.0255,0.0125,0.0147,0.0214
899.177,-0.7,-1.4,-0.7,-1.5,-0.7,1.4,0.2,1.5,-0.6998,-1.4001,-0.7,-1.5001,-0.6999,1.4,0.2,1.5,0.3663,0.5105,0.1939,0.446,-0.253,0.2029
900.227,-0.7,-1.4,-0.7,-1.5,-0.7,1.4,0.2,1.5,-0.5999,-1.4,-0.7,-1.5,-0.5998,1.4,0.2,1.5,-0.0124,0.0,-0.0392,-0.0119,-0.0,-0.0472
901.327,-0.7,-1.4,-0.7,-1.5,-0.7,1.4,0.2,1.5,-0.7,-1.3,-0.7,-1.5,-0.6999,1.5,0.2,1.4999,-0.0178,0.0323,0.0212,-0.001,0.038,0.0012
902.427,-0.7,-1.4,-0.7,-1.5,-0.7,1.4,0.2,1.5,-0.6999,-1.4,-0.6,-1.5001,-0.6998,1.4,0.3,1.5,0.0171,-0.0243,0.0089,-0.0026,0.0296,-0.0089
903.527,-0.7,-1.4,-0.7,-1.5,-0.7,1.4,0.2,1.5,-0.7,-1.4,-0.7,-1.4,-0.6998,1.4,0.2,1.5999,0.0148,0.001,-0.0247,-0.0157,0.0055,0.0235
904.677,-0.7,-1.4,-0.7,-1.0,-0.7,1.4,0.2,1.0,-0.6999,-1.4,-0.7,-1.0,-0.6999,1.4,0.2,0.9999,0.4202,0.4968,0.0626,0.4853,-0.2864,0.0699
905.727,-0.7,-1.4,-0.7,-1.0,-0.7,1.4,0.2,1.0,-0.5999,-1.4,-0.7,-1.0,-0.5998,1.4,0.2,1.0,-0.0258,-0.0,-0.044,-0.0254,0.0,-0.0505
906.827,-0.7,-1.4,-0.7,-1.0,-0.7,1.4,0.2,1.0,-0.6998,-1.3,-0.7001,-1.0,-0.6998,1.5,0.2,0.9999,-0.0174,0.0458,0.0206,0.0007,0.0509,-0.0009
907.927,-0.7,-1.4,-0.7,-1.0,-0.7,1.4,0.2,1.0,-0.6999,-1.4,-0.6,-1.0,-0.6998,1.4,0.3,1.0,0.0139,-0.0199,0.0072,-0.0021,0.0242,-0.0072
909.027,-0.7,-1.4,-0.7,-1.0,-0.7,1.4,0.2,1.0,-0.7,-1.4,-0.7,-0.8999,-0.6998,1.4,0.2,1.0999,0.0042,-0.0082,-0.0273,-0.0023,0.0073,0.0278
910.277,-0.7,-1.4,-0.5,-1.5,-0.7,1.4,0.0,1.5,-0.6999,-1.4,-0.5,-1.5001,-0.6998,1.4,0.0,1.5,0.3987,0.4602,0.2098,0.444,-0.3137,0.2149
911.327,-0.7,-1.4,-0.5,-1.5,-0.7,1.4,0.0,1.5,-0.5999,-1.4,-0.5,-1.5001,-0.5998,1.4,-0.0,1.5001,-0.011,-0.0,-0.0425,-0.0107,-0.0,-0.047
912.428,-0.7,-1.4,-0.5,-1.5,-0.7,1.4,0.0,1.5,-0.6998,-1.3,-0.5,-1.5,-0.6997,1.5,-0.0,1.4999,-0.0146,0.0334,0.0173,0.0029,0.0373,-0.0035
913.528,-0.7,-1.4,-0.5,-1.5,-0.7,1.4,0.0,1.5,-0.6999,-1.4,-0.4,-1.5001,-0.6999,1.4,0.1,1.5,0.0134,-0.0275,0.0051,0.0022,0.0305,-0.005
914.628,-0.7,-1.4,-0.5,-1.5,-0.7,1.4,0.0,1.5,-0.7,-1.4,-0.5,-1.4001,-0.6998,1.4,-0.0,1.6,0.0142,0.002,-0.0249,-0.0158,0.0049,0.0236
915.778,-0.7,-1.4,-0.5,-1.0,-0.7,1.4,0.0,1.0,-0.7,-1.4,-0.5,-1.0,-0.6999,1.4,-0.0,0.9999,0.4466,0.4556,0.0756,0.4836,-0.336,0.0797
916.828,-0.7,-1.4,-0.5,-1.0,-0.7,1.4,0.0,1.0,-0.6,-1.4,-0.5,-1.0,-0.5999,1.4,0.0,1.0,-0.0246,0.0,-0.0466,-0.0244,0.0,-0.0503
917.929,-0.7,-1.4,-0.5,-1.0,-0.7,1.4,0.0,1.0,-0.6999,-1.3,-0.5,-1.0,-0.6998,1.5,-0.0,0.9999,-0.0148,0.0467,0.0175,0.0039,0.0503,-0.0047
919.029,-0.7,-1.4,-0.5,-1.0,-0.7,1.4,0.0,1.0,-0.6999,-1.4,-0.4,-1.0001,-0.6999,1.4,0.1,1.0,0.0109,-0.0225,0.0041,0.0018,0.0249,-0.0041
920.129,-0.7,-1.4,-0.5,-1.0,-0.7,1.4,0.0,1.0,-0.6999,-1.4,-0.5,-0.9,-0.6999,1.4,-0.0,1.1,0.0023,-0.0051,-0.0283,-0.0024,0.004,0.0285
921.479,-0.7,-0.9,-0.7,-1.5,-0.7,0.9,0.2,1.5,-0.6999,-0.9001,-0.7,-1.5002,-0.6998,0.9001,0.2,1.5,0.2593,0.6398,0.321,0.415,-0.4351,0.2397
922.529,-0.7,-0.9,-0.7,-1.5,-0.7,0.9,0.2,1.5,-0.5999,-0.9001,-0.7,-1.5001,-0.5998,0.9001,0.2,1.5,0.0008,0.0,-0.0292,-0.0081,-0.0,-0.0443
923.629,-0.7,-0.9,-0.7,-1.5,-0.7,0.9,0.2,1.5,-0.7,-0.8,-0.7,-1.5001,-0.6999,1.0001,0.2,1.5,-0.0256,0.0151,0.0304,0.0109,0.0341,-0.0128
924.729,-0.7,-0.9,-0.7,-1.5,-0.7,0.9,0.2,1.5,-0.6999,-0.9001,-0.6,-1.5001,-0.6998,0.9,0.3,1.5,0.0242,-0.0193,0.0003,0.0062,0.0235,-0.0192
925.829,-0.7,-0.9,-0.7,-1.5,-0.7,0.9,0.2,1.5,-0.7,-0.9,-0.7,-1.4001,-0.6999,0.9,0.2,1.5999,0.0123,0.0145,-0.0217,-0.0118,0.0182,0.0189
926.979,-0.7,-0.9,-0.7,-1.0,-0.7,0.9,0.2,1.0,-0.6999,-0.9001,-0.7,-1.0,-0.6998,0.9001,0.2,0.9999,0.3068,0.6925,0.1972,0.434,-0.5253,0.1308
928.029,-0.7,-0.9,-0.7,-1.0,-0.7,0.9,0.2,1.0,-0.5999,-0.9001,-0.7,-1.0001,-0.5998,0.9001,0.2,1.0,-0.0118,-0.0,-0.0333,-0.019,0.0,-0.0456
929.129,-0.7,-0.9,-0.7,-1.0,-0.7,0.9,0.2,1.0,-0.6999,-0.8001,-0.7,-1.0,-0.6998,1.0001,0.2,0.9999,-0.0294,0.0273,0.0349,0.0163,0.0441,-0.0194
930.229,-0.7,-0.9,-0.7,-1.0,-0.7,0.9,0.2,1.0,-0.6999,-0.9001,-0.6,-1.0001,-0.6999,0.9,0.3,1.0,0.0198,-0.0158,0.0003,0.005,0.0192,-0.0157
